RegionName,City,Metro,CountyName,GrowthRate2016,GrowthRate2017,GrowthRate2018,GrowthRate2019,GrowthRate2020,GrowthRate2021,GrowthRate2022
46835,Fort Wayne,"Fort Wayne, IN",Allen County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
46845,Fort Wayne,"Fort Wayne, IN",Allen County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
46804,Fort Wayne,"Fort Wayne, IN",Allen County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
46825,Fort Wayne,"Fort Wayne, IN",Allen County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
46815,Fort Wayne,"Fort Wayne, IN",Allen County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
46806,Fort Wayne,"Fort Wayne, IN",Allen County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
46818,Fort Wayne,"Fort Wayne, IN",Allen County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
46805,Fort Wayne,"Fort Wayne, IN",Allen County,#DIV/0!,#DIV/0!,#DIV/0!,41.19010396,4.661945465,13.45796064,17.57335366
46808,Fort Wayne,"Fort Wayne, IN",Allen County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
46807,Fort Wayne,"Fort Wayne, IN",Allen County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
46814,Fort Wayne,"Fort Wayne, IN",Allen County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
46802,Fort Wayne,"Fort Wayne, IN",Allen County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
46803,Fort Wayne,"Fort Wayne, IN",Allen County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
46809,Fort Wayne,"Fort Wayne, IN",Allen County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
99504,Anchorage,"Anchorage, AK",Anchorage Borough,#DIV/0!,53.39014298,0.575623928,1.264156079,1.557663995,5.974880202,7.613557546
99508,Anchorage,"Anchorage, AK",Anchorage Borough,#DIV/0!,#DIV/0!,0.801441091,1.78699014,4.112824074,4.901004497,14.64084965
99507,Anchorage,"Anchorage, AK",Anchorage Borough,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,66.95228936
99577,Eagle River,"Anchorage, AK",Anchorage Borough,#DIV/0!,49.48597246,-7.04120939,10.13108791,2.822324681,6.18717796,4.39430445
99502,Anchorage,"Anchorage, AK",Anchorage Borough,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
99515,Anchorage,"Anchorage, AK",Anchorage Borough,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
99501,Anchorage,"Anchorage, AK",Anchorage Borough,#DIV/0!,149.9441895,0.553998165,2.267235125,2.017265979,-3.166469998,19.98264941
99517,Anchorage,"Anchorage, AK",Anchorage Borough,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
99503,Anchorage,"Anchorage, AK",Anchorage Borough,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
99518,Anchorage,"Anchorage, AK",Anchorage Borough,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
29621,Anderson,"Greenville-Anderson, SC",Anderson County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
37830,Oak Ridge,"Knoxville, TN",Anderson County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
29625,Anderson,"Greenville-Anderson, SC",Anderson County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
4240,Lewiston,"Lewiston-Auburn, ME",Androscoggin County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
4210,Auburn,"Lewiston-Auburn, ME",Androscoggin County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
75901,Lufkin,"Lufkin, TX",Angelina County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
21122,Pasadena,"Baltimore-Columbia-Towson, MD",Anne Arundel County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,7.478232836
21061,Glen Burnie,"Baltimore-Columbia-Towson, MD",Anne Arundel County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,320.6331967
21401,Annapolis,"Baltimore-Columbia-Towson, MD",Anne Arundel County,#DIV/0!,34.45845492,2.884551135,2.142747186,1.78552372,11.90210435,6.942312911
21113,Odenton,"Baltimore-Columbia-Towson, MD",Anne Arundel County,#DIV/0!,52.00161662,1.683140892,3.108559122,1.905613812,8.069826681,9.346795279
21060,Glen Burnie,"Baltimore-Columbia-Towson, MD",Anne Arundel County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
21144,Severn,"Baltimore-Columbia-Towson, MD",Anne Arundel County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,32.88915323
21225,Brooklyn Park,"Baltimore-Columbia-Towson, MD",Anne Arundel County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
21403,Annapolis,"Baltimore-Columbia-Towson, MD",Anne Arundel County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
21114,Crofton,"Baltimore-Columbia-Towson, MD",Anne Arundel County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
21012,Arnold,"Baltimore-Columbia-Towson, MD",Anne Arundel County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
21037,Edgewater,"Baltimore-Columbia-Towson, MD",Anne Arundel County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
21409,Annapolis,"Baltimore-Columbia-Towson, MD",Anne Arundel County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
21076,Hanover,"Baltimore-Columbia-Towson, MD",Anne Arundel County,#DIV/0!,#DIV/0!,#DIV/0!,0.70090021,1.167700706,6.085998771,8.077301316
20724,Laurel,"Baltimore-Columbia-Towson, MD",Anne Arundel County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
21054,Gambrills,"Baltimore-Columbia-Towson, MD",Anne Arundel County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
21226,,"Baltimore-Columbia-Towson, MD",Anne Arundel County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
20701,Jessup,"Baltimore-Columbia-Towson, MD",Anne Arundel County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
55303,Ramsey,"Minneapolis-St. Paul-Bloomington, MN-WI",Anoka County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1166.773644,5.299389528
55433,Coon Rapids,"Minneapolis-St. Paul-Bloomington, MN-WI",Anoka County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,26.80312081
55434,Blaine,"Minneapolis-St. Paul-Bloomington, MN-WI",Anoka County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
55432,Fridley,"Minneapolis-St. Paul-Bloomington, MN-WI",Anoka County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
55449,Blaine,"Minneapolis-St. Paul-Bloomington, MN-WI",Anoka County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
55421,Columbia Heights,"Minneapolis-St. Paul-Bloomington, MN-WI",Anoka County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
55448,Coon Rapids,"Minneapolis-St. Paul-Bloomington, MN-WI",Anoka County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
78382,Rockport,"Rockport, TX",Aransas County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
80013,Aurora,"Denver-Aurora-Lakewood, CO",Arapahoe County,13.22069276,13.64632902,5.192912104,4.110926008,2.675212577,9.497713562,9.360895743
80015,Centennial,"Denver-Aurora-Lakewood, CO",Arapahoe County,4.99091295,5.066886828,4.477137657,3.310787272,3.749862548,9.221215285,9.567548096
80016,Aurora,"Denver-Aurora-Lakewood, CO",Arapahoe County,#DIV/0!,1040.924163,11.28711162,2.280982084,0.870934881,10.60822296,10.63971545
80012,Aurora,"Denver-Aurora-Lakewood, CO",Arapahoe County,#DIV/0!,525.3076445,4.87038417,4.575850905,2.933691808,7.085651247,11.01637827
80011,Aurora,"Denver-Aurora-Lakewood, CO",Arapahoe County,#DIV/0!,#DIV/0!,1157.269724,4.029266216,2.554134488,7.173585601,11.39152095
80010,Aurora,"Denver-Aurora-Lakewood, CO",Arapahoe County,#DIV/0!,58.27172803,6.4857959,4.95456865,5.657538107,5.875477619,12.02196699
80014,Aurora,"Denver-Aurora-Lakewood, CO",Arapahoe County,#DIV/0!,#DIV/0!,4.865114411,2.83880066,1.623539131,9.149821814,10.07095326
80017,Aurora,"Denver-Aurora-Lakewood, CO",Arapahoe County,#DIV/0!,56.69670731,5.620823041,4.784059177,3.616738678,8.951482811,10.95942175
80112,Centennial,"Denver-Aurora-Lakewood, CO",Arapahoe County,#DIV/0!,24.939755,3.095082765,3.236437642,0.321872108,8.86243433,11.09311379
80231,Denver,"Denver-Aurora-Lakewood, CO",Arapahoe County,#DIV/0!,#DIV/0!,#DIV/0!,1137.691795,2.588643027,7.205569133,10.9804274
80122,Centennial,"Denver-Aurora-Lakewood, CO",Arapahoe County,#DIV/0!,#DIV/0!,#DIV/0!,320.0373195,1.184836075,7.754745961,9.710642123
80111,Greenwood Village,"Denver-Aurora-Lakewood, CO",Arapahoe County,#DIV/0!,#DIV/0!,206.0150581,4.466744696,0.672896066,8.795525315,10.11870117
80120,Littleton,"Denver-Aurora-Lakewood, CO",Arapahoe County,#DIV/0!,#DIV/0!,#DIV/0!,3.876809256,3.087133456,6.283107842,8.917286743
80110,Sheridan,"Denver-Aurora-Lakewood, CO",Arapahoe County,#DIV/0!,#DIV/0!,#DIV/0!,1155.762844,1.525479112,5.753025285,11.58119931
80222,Denver,"Denver-Aurora-Lakewood, CO",Arapahoe County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.751476504,5.862752409,10.97227228
80113,Cherry Hills Village,"Denver-Aurora-Lakewood, CO",Arapahoe County,#DIV/0!,#DIV/0!,#DIV/0!,3.766149072,2.311502658,7.148276639,10.47684557
80121,Centennial,"Denver-Aurora-Lakewood, CO",Arapahoe County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
80018,Aurora,"Denver-Aurora-Lakewood, CO",Arapahoe County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
81147,Pagosa Springs,,Archuleta County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
22204,Arlington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,12.30695642,1.987567911,2.545060577,3.486417902,-0.940325138,1.682011679,9.724700492
22201,Arlington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,1.444323946,1.578592663,1.579336561,3.289494384,-2.44867243,0.618733061,9.173244049
22207,Arlington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.723011471,7.734956615
22202,Arlington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,#DIV/0!,1133.335683,2.916727856,2.859075787,-2.590136763,0.420692046,11.37111323
22203,Arlington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,#DIV/0!,21.54498041,3.971036385,1.84171855,-0.44304286,0.78877964,7.766911341
22205,Arlington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
22206,Arlington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,#DIV/0!,#DIV/0!,#DIV/0!,3.188162151,-0.418785384,1.980025919,10.5732129
22302,Arlington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,75.32326198,0.170286104,7.901281714
22209,Arlington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,#DIV/0!,12.14534947,0.875955792,2.20746398,-1.185400089,-0.314556762,9.390111222
70769,Prairieville,"Baton Rouge, LA",Ascension Parish,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
70737,Gonzales,"Baton Rouge, LA",Ascension Parish,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
44805,Ashland,"Ashland, OH",Ashland County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
78064,Pleasanton,"San Antonio-New Braunfels, TX",Atascosa County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
45701,Athens,"Athens, OH",Athens County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
8401,Atlantic City,"Atlantic City-Hammonton, NJ",Atlantic County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
8205,Galloway,"Atlantic City-Hammonton, NJ",Atlantic County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
8232,Pleasantville,"Atlantic City-Hammonton, NJ",Atlantic County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
8201,Absecon,"Atlantic City-Hammonton, NJ",Atlantic County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
8406,Ventnor City,"Atlantic City-Hammonton, NJ",Atlantic County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
8402,Margate City,"Atlantic City-Hammonton, NJ",Atlantic County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
36067,Prattville,"Montgomery, AL",Autauga County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
36066,Prattville,"Montgomery, AL",Autauga County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
31061,Milledgeville,"Milledgeville, GA",Baldwin County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
36532,Fairhope,"Daphne-Fairhope-Foley, AL",Baldwin County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
36535,Foley,"Daphne-Fairhope-Foley, AL",Baldwin County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
36526,Daphne,"Daphne-Fairhope-Foley, AL",Baldwin County,#DIV/0!,306.7809528,2.36201062,3.788380315,3.40360397,3.019784736,24.07090584
36542,Gulf Shores,"Daphne-Fairhope-Foley, AL",Baldwin County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
36527,Spanish Fort,"Daphne-Fairhope-Foley, AL",Baldwin County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
36561,Orange Beach,"Daphne-Fairhope-Foley, AL",Baldwin County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
21215,Baltimore,"Baltimore-Columbia-Towson, MD",Baltimore City,#DIV/0!,#DIV/0!,#DIV/0!,104.8365157,-4.567734211,9.113265777,17.61130231
21206,Baltimore,"Baltimore-Columbia-Towson, MD",Baltimore City,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
21224,Baltimore,"Baltimore-Columbia-Towson, MD",Baltimore City,1.257553241,2.426257905,2.867895931,2.91541183,3.002460818,8.358429136,7.074355413
21218,Baltimore,"Baltimore-Columbia-Towson, MD",Baltimore City,4.504897975,2.105910247,3.859804121,2.304322018,3.564437433,7.411062596,8.79864442
21229,Baltimore,"Baltimore-Columbia-Towson, MD",Baltimore City,#DIV/0!,54.43184453,10.11967105,1.18342024,1.815108064,7.689775189,9.203450396
21212,Baltimore,"Baltimore-Columbia-Towson, MD",Baltimore City,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,321.6695027
21217,Baltimore,"Baltimore-Columbia-Towson, MD",Baltimore City,#DIV/0!,53.30842622,0.596058003,2.64146382,3.436974885,9.830849548,9.955633397
21230,Baltimore,"Baltimore-Columbia-Towson, MD",Baltimore City,0.634843673,2.69293641,1.183091259,2.311419734,0.825184229,6.685886273,6.973494391
21239,Baltimore,"Baltimore-Columbia-Towson, MD",Baltimore City,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1177.501899
21213,Baltimore,"Baltimore-Columbia-Towson, MD",Baltimore City,#DIV/0!,36.40929401,10.78760233,2.922923894,5.269917194,9.884885926,12.56549762
21216,Baltimore,"Baltimore-Columbia-Towson, MD",Baltimore City,#DIV/0!,128.0422995,10.14076218,2.716726301,7.79138061,4.45728617,12.79761073
21214,Baltimore,"Baltimore-Columbia-Towson, MD",Baltimore City,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
21223,Baltimore,"Baltimore-Columbia-Towson, MD",Baltimore City,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
21202,Baltimore,"Baltimore-Columbia-Towson, MD",Baltimore City,-7.397388147,8.91742898,1.871244042,1.025541693,-0.948524521,6.22149469,7.989353367
21201,Baltimore,"Baltimore-Columbia-Towson, MD",Baltimore City,#DIV/0!,1008.929515,10.42470879,0.579383827,0.61425479,6.844837175,5.684960138
21210,Baltimore,"Baltimore-Columbia-Towson, MD",Baltimore City,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
21211,Baltimore,"Baltimore-Columbia-Towson, MD",Baltimore City,#DIV/0!,518.4662611,2.650692611,5.276018056,3.424533574,6.878459086,8.226502436
21205,Baltimore,"Baltimore-Columbia-Towson, MD",Baltimore City,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,541.1128716
21231,Baltimore,"Baltimore-Columbia-Towson, MD",Baltimore City,#DIV/0!,58.41380455,2.672369542,1.373746439,-0.168378078,9.412551709,9.314813571
21234,Parkville,"Baltimore-Columbia-Towson, MD",Baltimore County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,116.7342885,7.331092467
21117,Owings Mills,"Baltimore-Columbia-Towson, MD",Baltimore County,#DIV/0!,#DIV/0!,303.8974832,3.943337543,2.007435574,11.69415617,8.2743857
21222,Dundalk,"Baltimore-Columbia-Towson, MD",Baltimore County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,8.4066922
21207,,"Baltimore-Columbia-Towson, MD",Baltimore County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,86.67409205
21228,Catonsville,"Baltimore-Columbia-Towson, MD",Baltimore County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,18.23673901
21221,Essex,"Baltimore-Columbia-Towson, MD",Baltimore County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
21093,Lutherville Timonium,"Baltimore-Columbia-Towson, MD",Baltimore County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
21220,Middle River,"Baltimore-Columbia-Towson, MD",Baltimore County,#DIV/0!,53.28806716,1.572896802,2.087041928,1.971050102,11.2989838,6.65506163
21244,Windsor Mill,"Baltimore-Columbia-Towson, MD",Baltimore County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,6.190119363
21236,Nottingham,"Baltimore-Columbia-Towson, MD",Baltimore County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1210.569291,10.63355442
21208,Pikesville,"Baltimore-Columbia-Towson, MD",Baltimore County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,224.7396356,4.760606724
21136,Reisterstown,"Baltimore-Columbia-Towson, MD",Baltimore County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,311.6177288
21227,Halethorpe,"Baltimore-Columbia-Towson, MD",Baltimore County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
21237,Rossville,"Baltimore-Columbia-Towson, MD",Baltimore County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,26.89319825
21209,Baltimore,"Baltimore-Columbia-Towson, MD",Baltimore County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1171.688874,6.894129475
21133,Randallstown,"Baltimore-Columbia-Towson, MD",Baltimore County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
21204,Towson,"Baltimore-Columbia-Towson, MD",Baltimore County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.740512898,8.377386902,7.631676276
21030,Cockeysville,"Baltimore-Columbia-Towson, MD",Baltimore County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
21286,Towson,"Baltimore-Columbia-Towson, MD",Baltimore County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,25.46054105
21128,Perry Hall,"Baltimore-Columbia-Towson, MD",Baltimore County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
83201,Pocatello,"Pocatello, ID",Bannock County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
83202,Chubbuck,"Pocatello, ID",Bannock County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
83204,Pocatello,"Pocatello, ID",Bannock County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
2601,Barnstable,"Barnstable Town, MA",Barnstable County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
54868,Rice Lake,,Barron County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
30680,Winder,"Atlanta-Sandy Springs-Alpharetta, GA",Barrow County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
30548,Braselton,"Atlanta-Sandy Springs-Alpharetta, GA",Barrow County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
30011,Auburn,"Atlanta-Sandy Springs-Alpharetta, GA",Barrow County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
30517,Braselton,"Atlanta-Sandy Springs-Alpharetta, GA",Barrow County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
30620,Bethlehem,"Atlanta-Sandy Springs-Alpharetta, GA",Barrow County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
30666,Statham,"Atlanta-Sandy Springs-Alpharetta, GA",Barrow County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
47201,Columbus,"Columbus, IN",Bartholomew County,#DIV/0!,#DIV/0!,#DIV/0!,54.52055387,1.487334552,6.861029114,9.315603738
47203,Columbus,"Columbus, IN",Bartholomew County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
67530,Great Bend,"Great Bend, KS",Barton County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
30120,Cartersville,"Atlanta-Sandy Springs-Alpharetta, GA",Bartow County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,340.7612899
30121,Cartersville,"Atlanta-Sandy Springs-Alpharetta, GA",Bartow County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
30103,Adairsville,"Atlanta-Sandy Springs-Alpharetta, GA",Bartow County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
78602,Bastrop,"Austin-Round Rock-Georgetown, TX",Bastrop County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
78621,,"Austin-Round Rock-Georgetown, TX",Bastrop County,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
